query,original_url,archive_url,title,archive_date,year,archive_date_dt,snippet_clean,location_name,location_source,source_file
abandono rural,http://mouramorta.blogspot.com/,https://arquivo.pt/wayback/20090627000826/http://mouramorta.blogspot.com/,M O U R A M O R T A,1246061306,2009,1246-06-01 03:00:06,", 2009 Moura Morta - No Mundo Rural Defender o mundo rural é defender os serviços públicos ... abandono , perdendo memória, cultura, tradições, vidas. Mas sempre foi assim? Não. Houve um período ... ao abandono .Aproximei-me e não consegui conter-me a divagar. A minha imaginação voa para um espaço e ...",Mundo Rural Defender o mundo rural é defender os serviços púb,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://rogerio-pereira.blogspot.com/,https://arquivo.pt/wayback/20091009202509/http://rogerio-pereira.blogspot.com/,My Web Time,1255119909,2009,1255-11-09 09:00:09,"pelo abandono da Tradição. Nenhuma espécie se mantém quando os elementos mais novos não acatam com ... rural que seja, cresce do modo como as nossas têm crescido, todas elas crescem baseadas nos tipos de ...",tipos de,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://www.erc.pt/index.php?op=downloads&enviar=enviar&lang=pt&id=603,https://arquivo.pt/wayback/20090927175725/http://www.erc.pt/index.php?op=downloads&enviar=enviar&lang=pt&id=603,(Microsoft Word - Delibera\347\343o 13 CONT TV 2008 Pedro Henrique Grilo v TVI _tauromaquia_ c capa),1254074245,2009,1254-07-04 02:04:05,"das festas de San Fermín, em Pamplona, Espanha. Remete para vivências de cariz rural , onde a ... discussão dos méritos e deméritos daquela num choque cultural entre o mundo rural e o mundo urbano ... proporcionalidade com a dureza da vida rural , e uma vivência ainda mais brutal, embora encapotada sob uma falsa ...",Pamplona,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://blog-de-esquerda.blogspot.com/2003_06_22_blog-de-esquerda_archive.html,https://arquivo.pt/wayback/20091223001718/http://blog-de-esquerda.blogspot.com/2003_06_22_blog-de-esquerda_archive.html,BLOG DE ESQUERDA,1261527438,2009,1261-05-27 04:03:08,"recentemente urbanizada que quer esquecer o seu passado recente, rural e pobre. Penso que deve existir um ... ? A ocupação territorial e o abandono das terras é uma boa opção (ambiental, turística, cultural e ... e ocupação do espaço rural ? A dependência alimentar externa é uma boa opção? No caso de passarmos a ...",caso de passarmos a,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://abae.pt/programa/JRA/trabalhos/2005_06/jra_artigos.php?lang=ptg,https://arquivo.pt/wayback/20090520191312/http://abae.pt/programa/JRA/trabalhos/2005_06/jra_artigos.php?lang=ptg,Jovens Rep�rteres para o Ambiente,1242846792,2009,,"Turismo Ambiental e Rural , fez uma visita de estudo a duas lixeiras a céu aberto na nossa Ilha, Flores ... habitações E.P. de Desenv. Rural de Serpa 30/01/2006 seleccionado Água Água e Sustentabilidade na ... provocam atentado ambiental O problema ambiental do abandono de Resíduos de Construção e Demolição ...",nossa Ilha,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://alcatruz.blogspot.com/2007_09_01_archive.html,https://arquivo.pt/wayback/20091218180803/http://alcatruz.blogspot.com/2007_09_01_archive.html,alcatruz: 09/2007,1261159683,2009,,comments 5.9.07 Outro ministro 1. A taxa de abandono escolar precoce diminuiu 3% em relação ao ano ... eucaliptos nem silvas. Aproveitou-se para confirmar as estremas com o orgulho rural de ser dono de um ...,relação ao ano,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://helenadoscarrascais.blogs.sapo.pt/,https://arquivo.pt/wayback/20091218083629/http://helenadoscarrascais.blogs.sapo.pt/,☺ helena∂oscarrascais,1261125389,2009,1261-12-05 03:08:09,"do Homem na conservação dos espaços naturais, a conjugação ideal de espaço urbano e espaço rural . Às ... de ajuda material(alimentos, vestuário...) para sem-abrigo, depois de alguns anos ao abandono . Mesmo ... . Deve-se à procura do espaço rural como possibilidade de fuga ao stress e às pendularidades rotineiras ...",conservação dos espaços naturais,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://www.mctes.pt/archive/doc/ProgramaGovernoXVIICompleto.pdf,https://arquivo.pt/wayback/20091218130005/http://www.mctes.pt/archive/doc/ProgramaGovernoXVIICompleto.pdf,Programa Governo XVII.doc,1261141205,2009,1261-01-04 12:00:05,"................................................................................................................ 109 4. Agricultura e desenvolvimento rural ... ensino, elevando o nível de aptidões dos estudantes e reduzindo o abandono escolar; acelerar e ... continuado de promoção do uso da Internet nas escolas e a diluição ou abandono do esforço público de ...",escolas,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://eduardocarneiro.blogs.sapo.pt/,https://arquivo.pt/wayback/20091218035138/http://eduardocarneiro.blogs.sapo.pt/,EduardoSantosCarneiro,1261108298,2009,1261-10-08 02:09:08,"verdura pelos horizontes sem fim"" (6) . ""Tudo está em festa, convidando ao abandono das cidades e ... ) . Para finalizar deve ser referido que no seu aspecto geral, a alimentação do trabalhador rural ""é ...",festa,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://literaturas.blogs.sapo.pt/,https://arquivo.pt/wayback/20090929014526/http://literaturas.blogs.sapo.pt/,Da Condição Humana,1254188726,2009,1254-01-08 08:07:26,"rural e gestos já perdidos, e mesmo entre algumas formas poéticas e discursivas entretanto caídas em ... linguagem do desejo, liberta no abandono dos sentidos a si mesmos, seja em si mesmo solenidade. É ... sempre algo de doentio, seja o ciúme, seja o amor que se esmorece, seja a traição ou o abandono . Mas se ...",abandono dos sentidos a si mesmos,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://camaleaoderezende.blogspot.com/2003_12_01_camaleaoderezende_archive.html,https://arquivo.pt/wayback/20091001023056/http://camaleaoderezende.blogspot.com/2003_12_01_camaleaoderezende_archive.html,O Camaleão de Rezende: Dezembro 2003,1254364256,2009,1254-03-06 04:25:06,"... Aí voltei, a Muxia, após o desastre do Prestige. Fiquei de tal forma chocado pelo abandono em que ... rural o que podia ajudar alguma coisa aos exilados da Republica. As histórias por ele relatadas ...",que,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://serpa-eriovasti.blogspot.com/2007/11/ermida-de-santana.html,https://arquivo.pt/wayback/20091003153233/http://serpa-eriovasti.blogspot.com/2007/11/ermida-de-santana.html,"Serpa, a terra dos meus encantos: Ermida de Santana",1254583953,2009,1254-05-08 03:09:53,"capelas laterais formam cruzeiro. Situada em ambiente rural , numa elevação sobranceira à Estrada ... sei como esta igreja não caiu tão ao abandono que esteve... a minha familia continua no monte (tia ...",ambiente rural,snippet_clean,abandono_rural_2009_C.csv
abandono rural,https://dspace.ist.utl.pt/bitstream/2295/56763/1/PIENDS_Final_21_04_06.pdf,https://arquivo.pt/wayback/20091218192946/https://dspace.ist.utl.pt/bitstream/2295/56763/1/PIENDS_Final_21_04_06.pdf,Versão 2 de Dezembro 2005,1261164586,2009,1261-01-06 04:58:06,"Europeia, em conjugação com o Fundo Europeu Agrícola de Desenvolvimento Rural (FEADER) e os fundos ... Nacional de Desenvolvimento Rural /FEADER Plano Estratégico Nacional para o Turismo PEAASAR Plano de ... índices de abandono escolar. No Vector “Melhoria da Eficiência do Ensino Básico e Secundário e ...",conjugação com o Fundo Europeu Agrícola de Desenvolvimento Ru,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://aimagemdapaisagem.nireblog.com/archives/2008/01,https://arquivo.pt/wayback/20091223032513/http://aimagemdapaisagem.nireblog.com/archives/2008/01,A Imagem da Paisagem,1261538713,2009,1261-05-03 08:07:13,"violência física ou mental, dano ou sevícia, abandono ou tratamento negligente, maus tratos ou ... Comentários Do Melhor Linkk | del.icio.us (6) PAISAGEM RURAL am.ma 04/01/2008 @ 14:15 - Nos arredores de ...",arredores de,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://neoarqueo.blogspot.com/,https://arquivo.pt/wayback/20091007104434/http://neoarqueo.blogspot.com/,NEOARQUEO,1254912274,2009,1254-09-12 02:07:04,", que pode influenciar positivamente a inversão de determinadas situações de abandono do nosso ... de caras com ele a cair, ao abandono , em degradação, sem condições de ser condignamente visitado. Os ... rural , do estritamente artístico, do estritamente industrial… Mangualde resulta de uma amálgama ...",degradação,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://www.celtiberia.net/verlugar.asp?id=612,https://arquivo.pt/wayback/20090708223621/http://www.celtiberia.net/verlugar.asp?id=612,Celtiberia.net v3.0 - Pedra do Home - Poblamientos,1247092581,2009,1247-09-02 05:08:01,"una casa rural ), y como era una hija, en esa época en vez de repartir la herencia, sólo heredaba el ... sobre mis (recién descubierto) nobles antepasados... Otra cosa más. El Pazo de Bachau (hoy casa rural ... pervivencia ou abandono dunha ponte se nos presenta así intimamente ligada á historia do camiño ó que serve ...",presenta así intimamente ligada á historia do camiño ó que se,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://www.senado.gov.br/web/relatorios/destaques/2003057rf.pdf,https://arquivo.pt/wayback/20091005081410/http://www.senado.gov.br/web/relatorios/destaques/2003057rf.pdf,Estatuto do Idoso,1254730450,2009,1254-07-30 04:05:00,"ou sem fins lucrativos e eventualmente conveniadas com o Poder Público, nos meios urbano e rural ... , abandono ou carência de recursos financeiros próprios ou da família. § 2° Toda instituição dedicada ... abandono moral ou material por parte dos familiares; XVII – manter no quadro de pessoal ...",meios urbano,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://www.estradasdeportugal.pt/site/v3/docs/GAMB/CP-AAE-PRNC/ResumoNaoTecnico.pdf,https://arquivo.pt/wayback/20090623091808/http://www.estradasdeportugal.pt/site/v3/docs/GAMB/CP-AAE-PRNC/ResumoNaoTecnico.pdf,ResumoNaoTecnico_capa,1245748688,2009,,"Recursos e Riscos Qualidade Ambiental e Recursos Ocupação do Solo e Paisagem Rural Utilização da rede ... rural , que tratará, nas escalas adequadas, as preocupações associadas à identificação e modos de ... , rural e urbano, considerando a expressão territorial das suas diferentes classes, suas ...",escalas adequadas,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://www.maiscentro.qren.pt/private/admin/ficheiros/uploads/PTD_BEIRA%20INTERIOR%20SUL.pdf,https://arquivo.pt/wayback/20091223233025/http://www.maiscentro.qren.pt/private/admin/ficheiros/uploads/PTD_BEIRA%20INTERIOR%20SUL.pdf,Microsoft Word - Beira Interior Sul.doc,1261611025,2009,1261-06-11 00:02:05,"Estratégico Nacional Desenvolvimento Rural 2007-2013 (Objectivos estratégicos e Linhas de ... , possibilitaram também a valorização do espaço rural , designadamente através de acções como a Acção ... natureza e, previsivelmente, algumas variantes de turismo em espaço rural , explorando os inúmeros recursos ...",espaço rural,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://escalavardos.blogs.sapo.pt/,https://arquivo.pt/wayback/20091218043305/http://escalavardos.blogs.sapo.pt/,Escalavardos,1261110785,2009,1261-01-10 07:08:05,"mínima para implantação de novas edificações em solo rural não sujeito a condicionantes, prédios com uma ... quais foi criada ( abandono e despovoamento dos espaços rurais, intensificação de incêndios florestais ...",solo rural não sujeito a condicionantes,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://castelobrancocidade.blogspot.com/2008_01_01_archive.html?widgetType=BlogArchive&widgetId=BlogArchive1&action=toggle&dir=close&toggle=MONTHLY-1241132400000&toggleopen=MONTHLY-1241132400000,https://arquivo.pt/wayback/20090521022000/http://castelobrancocidade.blogspot.com/2008_01_01_archive.html?widgetType=BlogArchive&widgetId=BlogArchive1&action=toggle&dir=close&toggle=MONTHLY-1241132400000&toggleopen=MONTHLY-1241132400000,Castelo Branco - O ALBICASTRENSE: Janeiro 2008,1242872400,2009,1242-08-07 02:40:00,": António Caetano de Abreu Freire no seio de uma família aristocrata rural , seu tio e padrinho , o padre ... primeiro andar onde mora uma viúva são habitáveis o resto esta ao mais completo abandono . Estarão os ...",seio de uma família aristocrata rural,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://teixeiradefreitas.sr.dri.pt/download.php?id=68,https://arquivo.pt/wayback/20090524232332/http://teixeiradefreitas.sr.dri.pt/download.php?id=68,Microsoft Word - e-Newsletter - OUT 2006 - v2.doc,1243207412,2009,1243-02-07 04:01:02,"no espaço rural . Decreto-Lei n.º 207/2006, de 27 de Outubro Aprova a Lei Orgânica do ... real – com entrega, ou abandono imediato do local pelo locatário, não há exigência de forma ...",espaço rural,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://dn-lisboa.blogs.sapo.pt/,https://arquivo.pt/wayback/20091218031556/http://dn-lisboa.blogs.sapo.pt/,Revitalização da Baixa-Chiado,1261106156,2009,1261-10-06 01:05:06,"posteriores dos edifícios em frente (a cerca de 3m de distância) ameaçam ruína, abandono e promiscuidade ... de reconstrução de uma “paisagem pseudo- rural ”, onde na realidade todas as relações naturais do campo/ rural , as relações sociais directas ou indirectas são inexistentes, resumindo-se a umas tentativas ...",frente,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://www.pescador.com.pt/imagens/Manifesto-comissao-AR.pdf,https://arquivo.pt/wayback/20091220185606/http://www.pescador.com.pt/imagens/Manifesto-comissao-AR.pdf,Subject: gua vs,1261335366,2009,1261-03-03 05:36:06,"Rural e das Pesca, em resposta ao Manifesto pela Pesca: “Relativamente á utilização de ... Rural e das Pescas e os demais membros de governo competentes podem estabelecer, mediante despacho ... as restrições, conduzirem à inibição ou abandono do exercício da pesca lúdica e a falta de ...",resposta ao Manifesto pela Pesca,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://escolaprof.wordpress.com/os-meus-documentos/,https://arquivo.pt/wayback/20091004192335/http://escolaprof.wordpress.com/os-meus-documentos/,Aval. Docente « O MEU PORTA-FÓLIO,1254684215,2009,1254-06-08 04:21:05,"assim o entender. Em relação ás metas do Agrupamento, as dos resultados escolares e as do abandono não ... Rural BING Blogotinha Direcção-Geral dos Recursos Humanos da Educação e-protefólio PNEP Encyclopedia ...",relação ás metas do Agrupamento,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://blocodenotas-be-moita.blogspot.com/,https://arquivo.pt/wayback/20091218160443/http://blocodenotas-be-moita.blogspot.com/,Bloco de ... - NOTAS!,1261152283,2009,1261-01-05 22:08:03,". Para desincentivar os proprietários de deixarem ao abandono o edificado, Moita, 20 de Novembro 2009 ... salinas, a cortiça, os barcos e a zona rural . Continuaremos a nossa luta pela construção de uma ... único projecto que tem é o de continuar a transformar o que resta no concelho de solo Rural em Solo ...",concelho de solo Rural em Solo,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://www.blocoemportimao.blogspot.com/,https://arquivo.pt/wayback/20090725143157/http://www.blocoemportimao.blogspot.com/,BLOCO EM PORTIMÃO,1248532317,2009,1248-05-03 23:01:07,BLOCO EM PORTIMÃO skip to main | skip to sidebar BLOCO EM PORTIMÃO Núcleo do Bloco de Esquerda ...,PORTIMÃO skip to main | skip to sidebar BLOCO EM PORTIMÃO Núc,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://www.scielo.br/scielo.php?pid=S0103-40142006000200020&script=sci_arttext&tlng=en,https://arquivo.pt/wayback/20091001103757/http://www.scielo.br/scielo.php?pid=S0103-40142006000200020&script=sci_arttext&tlng=en,Estudos Avançados - Corações partidos no porto de Gênova,1254393477,2009,1254-03-09 03:47:07,"que significa, em termos psicológicos, o abandono da terra natal? O abandono do cenário, da ... econômicos de enorme vulto (desvalorização da mão-de-obra rural , da produção agrária e da propriedade ... sociológico? A massa rural procurará vender trabalho em outras praças - de início, como se sabe, na ...",termos psicológicos,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://www1.izquierda-unida.es/doc/INFORME%20AUKEN_MARZO09.pdf,https://arquivo.pt/wayback/20090608213524/http://www1.izquierda-unida.es/doc/INFORME%20AUKEN_MARZO09.pdf,Microsoft Word - INFORME AUKEN,1244496924,2009,1244-04-09 06:09:24,urbanísticos denunciados por las peticiones conllevan la reclasificación de suelo rural a suelo ... conocimiento no deben tener derecho a compensación por el abandono de unos proyectos debido a la falta ...,deben tener derecho a compensación por el abandono de unos pr,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://enciclopediadometalportugues.blogspot.com/,https://arquivo.pt/wayback/20091007185300/http://enciclopediadometalportugues.blogspot.com/,A a Z do Metal Português,1254941580,2009,1254-09-04 15:08:00,"Simões (que posteriormente ingressa nos Requiem e nos Divine Lust), após cujo abandono a banda opta por ... bastante pesado e directo (adequadamente autodenominado de Rock Rural ), a banda forma-se em 1997 ... , os filmes pornográficos com cenas de sexo rural e as tascas rançosas"". Têm como ambição ""fazer uma ...",Requiem,snippet_clean,abandono_rural_2009_C.csv
abandono rural,http://eirense.blogs.sapo.pt/19669.html,https://arquivo.pt/wayback/20100118072242/http://eirense.blogs.sapo.pt/19669.html,O abandono Rural - Eiras - Chaves,1263799362,2010,1263-07-09 09:36:02,"O abandono Rural - Eiras - Chaves Eiras - Chaves « post anterior | home | post seguinte » Quinta-feira, 14 de Fevereiro de 2008 O abandono Rural Depois de ler um comentário deixado no Eirense ... Fevereiro de 2008 às 10:05 De facto é pena ver este abandono . Mas dão sempre lindas fotos. parabéns ...",Eirense,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://covilha.blogspot.com/2006/09/i-jornadas-ibricas-de-recuperao-de.html,https://arquivo.pt/wayback/20100803134931/http://covilha.blogspot.com/2006/09/i-jornadas-ibricas-de-recuperao-de.html,Montanha: I Jornadas Ibéricas de Recuperação de Aldeias Abandonadas,1280843371,2010,1280-08-04 03:37:01,"abandono rural em Portugal (orador a confirmar) 12h 30m Almoço* Programas Institucionais de ... de abertura 9h30m Palestra (orador a confirmar) 11h Palestra sobre a história do abandono rural em ... resultado é um Rural sem território, aldeias que já não são aldeias onde já não se distingue o rural ...",Portugal,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://www.jornalavezinha.com/noticia.asp?idEdicao=229&id=11059&idSeccao=1999&Action=noticia,https://arquivo.pt/wayback/20100927213041/http://www.jornalavezinha.com/noticia.asp?idEdicao=229&id=11059&idSeccao=1999&Action=noticia,"a Avezinha, jornal algarvio - 23-09-2010 - Opinião - A ruína do sector produtivo",1285623041,2010,1285-06-23 00:04:01,"abandono rural e o despovoamento acelerado das aldeias. Vive-se num profundo desleixo, sem ... tradicional. Não é aceitável o desinvestimento no Mundo Rural e a excessiva concentração económica e urbana ... profunda, revela o desprezo que os políticos têm pelo Mundo Rural . A agricultura é o parente pobre da ...",Mundo Rural,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://penacovaonline.blogs.sapo.pt/38540.html,https://arquivo.pt/wayback/20100129133335/http://penacovaonline.blogs.sapo.pt/38540.html,Assembleia-geral de Aderentes da ZIF Alva e Alvoco - penacovaonline,1264772015,2010,1264-07-07 20:01:05,"para o bom funcionamento da ZIF em particular e do ordenamento do território rural de um modo geral ... as dificuldades de que o meio rural padece e para as consequências desastrosas que a contínua ... , por um grande número de Proprietários cujas parcelas são dificilmente identificadas devido ao abandono ...",particular,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://tsf.sapo.pt/PaginaInicial/Portugal/Interior.aspx?content_id=1303594,https://arquivo.pt/wayback/20100816030503/http://tsf.sapo.pt/PaginaInicial/Portugal/Interior.aspx?content_id=1303594,Produtores florestais entregam manifesto na AR - TSF,1281927903,2010,1281-09-27 09:00:03,"abandono . João Ribeiro, do Fórum Florestal, justifica as razões desta situação, sublinhando que «a partir do abandono rural que aconteceu nos anos 60, começou-se a desconhecer os limites das ... a norte do Tejo está ao abandono . Este conteúdo necessita do Adobe Flash Player. Obter aqui Enviar ...",anos,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://www.tvi24.iol.pt/politica/floresta-fogo-pcp-governo-tvi24-aveiro/1187653-4072.html,https://arquivo.pt/wayback/20100831054516/http://www.tvi24.iol.pt/politica/floresta-fogo-pcp-governo-tvi24-aveiro/1187653-4072.html,Incêndios: PCP acusa Governo de desinvestir na floresta > Política > TVI24,1283233516,2010,1283-02-03 03:51:06,abandono rural e a desertificação têm em muito agravado a situação». Embora «não contestando algumas ... garantidos os fundos do PRODER [Programa de Desenvolvimento Rural ]» para gestão das áreas florestais e que ... política de preços que combata o abandono da agricultura familiar e o encerramento de serviços ...,muito agravado a situação»,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://jornal.publico.pt/noticia/22-08-2010/governo-e-oposicao-preparam-discussao-parlamentar--de-nova-legislacao-ja-a-partir-de-setembro-20064518.htm,https://arquivo.pt/wayback/20100822160815/http://jornal.publico.pt/noticia/22-08-2010/governo-e-oposicao-preparam-discussao-parlamentar--de-nova-legislacao-ja-a-partir-de-setembro-20064518.htm,Público - Governo e oposição preparam discussão parlamentar de nova legislação já a partir de Setemb,1282493295,2010,1282-04-09 03:29:05,"considera que no âmago da questão do abandono rural está a quebra do rendimento da actividade agrícola ... sessão legislativa. Segundo o secretário de Estado das Florestas e Desenvolvimento Rural , Rui Barreiro, a Direcção-Geral de Agricultura e Desenvolvimento Rural tem de elaborar até Setembro uma proposta de ...",âmago da questão do abandono rural está a quebra do rendiment,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://jornal.publico.pt/noticia/22-08-2010/mil-contratos-vinte-casos-de-incumprimento-em-tres-anos-20064521.htm,https://arquivo.pt/wayback/20100822160856/http://jornal.publico.pt/noticia/22-08-2010/mil-contratos-vinte-casos-de-incumprimento-em-tres-anos-20064521.htm,"Público - Mil contratos, vinte casos de incumprimento em três anos",1282493336,2010,1282-04-09 03:33:06,"combate à pulverização da propriedade e ao abandono rural , problemas que na Galiza assumem proporções ... terá implicações no combate ao abandono de certas áreas da região e a prevenção dos incêndios. Um ...",Galiza assumem proporções,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://www.icn.pt/psrn2000/caracterizacao_valores_naturais/habitats/9230.pdf,https://arquivo.pt/wayback/20100607234152/http://www.icn.pt/psrn2000/caracterizacao_valores_naturais/habitats/9230.pdf,Microsoft Word - FICHEIRO TOTAL _individuais_.doc,1275954112,2010,1275-09-05 04:11:02,objectivo exequível considerando a tendência actual de abandono rural . Melhoria dos sistemas de ... efeito do abandono agrícola e dos fogos florestais em áreas de pinhal; o carvalhais maduros ... expansão por abandono ; o extremamente reduzida no caso dos carvalhais maduros. Bioindicadores ...,áreas de pinhal,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://www.agroportal.pt/x/agronoticias/2008/02/29j.htm,https://arquivo.pt/wayback/20100602231935/http://www.agroportal.pt/x/agronoticias/2008/02/29j.htm,AgroNotícias - Parlamento tem passado ao lado da discussão da competitividade da agricultura,1275520775,2010,1275-05-20 07:07:05,"traduziram em muitos casos por ""mais abandono rural "", em Portugal e noutros países da União ...","muitos casos por ""mais abandono rural """,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://covilha.blogspot.com/2006_09_01_archive.html,https://arquivo.pt/wayback/20100803114708/http://covilha.blogspot.com/2006_09_01_archive.html,Montanha: Setembro 2006,1280836028,2010,1280-08-03 06:02:08,"(orador a confirmar) 11h Palestra sobre a história do abandono rural em Portugal (orador a confirmar) 12h ... principalmente na segunda metade do século passado. O resultado é um Rural sem território, aldeias que já não são aldeias onde já não se distingue o rural do urbano, devido a conformações sociais e ...",Portugal,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://www.agroportal.pt/x/agronoticias/2009/10/22h.htm,https://arquivo.pt/wayback/20100805033326/http://www.agroportal.pt/x/agronoticias/2009/10/22h.htm,AgroNotícias - Crise do leite: PE dá luz verde a novas medidas de intervenção,1280979206,2010,1280-09-07 09:20:06,. Estão em causa vastas regiões cujo abandono rural se acentuará com significativas consequências ... abandono da actividade por muitos milhares de produtores. Estão em causa muitos milhares de postos ...,causa vastas regiões cujo abandono rural se acentuará com sig,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://www.noticiasdevilareal.com/noticias/index.php?action=getDetalhe&id=1888,https://arquivo.pt/wayback/20100508202503/http://www.noticiasdevilareal.com/noticias/index.php?action=getDetalhe&id=1888,"Notícias de Vila Real | Notícias | CDS, FTDC e JP juntos em defesa da região",1273350303,2010,1273-03-05 03:00:03,"-se, o abandono rural , suas consequências na paisagem e nas actividades económicas que lhe estão ...",paisagem,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://pt.wikipedia.org/wiki/Movimento_dos_Trabalhadores_Rurais_Sem_Terra,https://arquivo.pt/wayback/20100806010100/http://pt.wikipedia.org/wiki/Movimento_dos_Trabalhadores_Rurais_Sem_Terra,"Movimento dos Trabalhadores Rurais Sem Terra - Wikipédia, a enciclopédia livre",1281056460,2010,1281-05-06 04:06:00,"uso agrícola. Nessa época, intensificou-se o êxodo rural - abandono o campo por seus habitantes-, com a ... terras; no caso de a propriedade rural ser produtiva, é expedida uma ordem judicial de reintegração ... Produtividade Rural de 1980, baseado nas informações do Censo Agropecuário de 1975. Segundo o Artigo 11 ...",caso de a propriedade rural ser produtiva,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://blog.estadao.com.br/blog/paulo/?cat=167,https://arquivo.pt/wayback/20100805004556/http://blog.estadao.com.br/blog/paulo/?cat=167,Paulo Moreira Leite - cultura,1280969156,2010,1280-09-06 09:15:06,"Goiás, outra de Minas, do abandono rural para o urbano, em busca, talvez, da salvação. Encontraram o ... . Carolina tentou um retorno ao mundo rural . Comprou um sitiozinho em Parelheiros e lá foi viver. Com o ...",busca,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://consulta-protovt.inescporto.pt/plano-regional/relatorio-do-plano/relatorios-sectoriais-de-caracterizacao-e-diagnostico/Sectorial_Conservacao_Natureza.pdf,https://arquivo.pt/wayback/20100531183528/http://consulta-protovt.inescporto.pt/plano-regional/relatorio-do-plano/relatorios-sectoriais-de-caracterizacao-e-diagnostico/Sectorial_Conservacao_Natureza.pdf,RESOLUÇÃO DO CONSELHO DE MINISTROS,1275330928,2010,1275-03-30 09:02:08,"abandono rural e falta de gestão das áreas florestais. 21 PROT-OVT Degradação de áreas ... recuperação da vegetação natural na sequência do abandono relativamente recente da exploração ... carvalho- cerquinho (Quercus faginea) e de azinheira (Quercus rotundifolia), conduzindo ao seu abandono ...",sequência do abandono relativamente recente da exploração,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://www.observatorio.pt/download.php?id=103,https://arquivo.pt/wayback/20100607151124/http://www.observatorio.pt/download.php?id=103,Microsoft Word - Relatório Final Integral.doc,1275923484,2010,1275-09-23 04:08:04,"sobre o Abandono em Portugal Continental”, elaborado em 2006 pela Universidade de Évora. No que ... Promoção da revitalização do espaço rural , a Valorização e gestão das áreas de maior valia ambiental ... espaço rural , conciliando-os com os necessários investimentos e comportamentos inovadores ...",Portugal Continental”,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://penacovaonline.blogs.sapo.pt/2008/04/,https://arquivo.pt/wayback/20100104123827/http://penacovaonline.blogs.sapo.pt/2008/04/,Abril 2008 - penacovaonline,1262608707,2010,1262-06-08 07:00:07,"número de Proprietários cujas parcelas são dificilmente identificadas devido ao abandono rural e ... funcionamento da ZIF em particular e do ordenamento do território rural de um modo geral, votação essa que ... de que o meio rural padece e para as consequências desastrosas que a contínua desertificação do ...",particular,snippet_clean,abandono_rural_2010_C.csv
abandono rural,http://www.dpp.pt/pages/files/Alteracoes_Climaticas.pdf,https://arquivo.pt/wayback/20100604201959/http://www.dpp.pt/pages/files/Alteracoes_Climaticas.pdf,Microsoft Word - Alteracoes_Climaticas.doc,1275682799,2010,,"rural . Nos diversos instrumentos de política para a região, considera-se que, para o futuro do ...",diversos instrumentos de política para a região,snippet_clean,abandono_rural_2010_C.csv
